name,parent,concept_name,source,standard_semantic_hierarchy
Fryer chicken production,Broilers and Other Meat Type Chicken Production ,Index Description,2022 NAICS,Yes
Roaster chicken production,Broilers and Other Meat Type Chicken Production ,Index Description,2022 NAICS,Yes
"Egg production, turkey",Turkey Production,Index Description,2022 NAICS,Yes
Turkey egg production,Turkey Production,Index Description,2022 NAICS,Yes
Turkey production,Turkey Production,Index Description,2022 NAICS,Yes
Chicken hatcheries,Poultry Hatcheries,Index Description,2022 NAICS,Yes
"Egg hatcheries, poultry",Poultry Hatcheries,Index Description,2022 NAICS,Yes
"Hatcheries, poultry",Poultry Hatcheries,Index Description,2022 NAICS,Yes
Poultry hatcheries,Poultry Hatcheries,Index Description,2022 NAICS,Yes
Turkey hatcheries,Poultry Hatcheries,Index Description,2022 NAICS,Yes
Chukar partridge production,Other Poultry Production ,Index Description,2022 NAICS,Yes
Duck production,Other Poultry Production ,Index Description,2022 NAICS,Yes
Emu production,Other Poultry Production ,Index Description,2022 NAICS,Yes
Geese production,Other Poultry Production ,Index Description,2022 NAICS,Yes
Hungarian partridge production,Other Poultry Production ,Index Description,2022 NAICS,Yes
Ostrich production,Other Poultry Production ,Index Description,2022 NAICS,Yes
Partridge production,Other Poultry Production ,Index Description,2022 NAICS,Yes
Pheasant production,Other Poultry Production ,Index Description,2022 NAICS,Yes
Quail production,Other Poultry Production ,Index Description,2022 NAICS,Yes
Ratite production,Other Poultry Production ,Index Description,2022 NAICS,Yes
Dairy sheep farming,Sheep Farming,Index Description,2022 NAICS,Yes
"Feedlots (except stockyards for transportation), lamb",Sheep Farming,Index Description,2022 NAICS,Yes
Lamb feedlots (except stockyards for transportation),Sheep Farming,Index Description,2022 NAICS,Yes
Milking dairy sheep,Sheep Farming,Index Description,2022 NAICS,Yes
"Sheep farming (e.g., meat, milk, wool production)",Sheep Farming,Index Description,2022 NAICS,Yes
Angora goat farming,Goat Farming,Index Description,2022 NAICS,Yes
Dairy goat farming,Goat Farming,Index Description,2022 NAICS,Yes
"Goat farming (e.g., meat, milk, mohair production)",Goat Farming,Index Description,2022 NAICS,Yes
Milking dairy goat,Goat Farming,Index Description,2022 NAICS,Yes
Mohair farming,Goat Farming,Index Description,2022 NAICS,Yes
"Baitfish production, farm raising",Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
"Catfish production, farm raising",Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
"Finfish production, farm raising",Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
"Finfish, hatcheries",Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
"Fish farms, finfish",Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
"Goldfish production, farm raising",Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
"Hatcheries, finfish",Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
Hybrid striped bass production,Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
"Minnow production, farm raising",Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
"Ornamental fish production, farm raising",Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
Tilapia production,Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
"Tropical fish production, farm raising",Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
"Trout production, farm raising",Finfish Farming and Fish Hatcheries ,Index Description,2022 NAICS,Yes
"Clam production, farm raising",Shellfish Farming ,Index Description,2022 NAICS,Yes
"Crawfish production, farm raising",Shellfish Farming ,Index Description,2022 NAICS,Yes
"Crustacean production, farm raising",Shellfish Farming ,Index Description,2022 NAICS,Yes
"Cultured pearl production, farm raising",Shellfish Farming ,Index Description,2022 NAICS,Yes
"Fish farms, shellfish",Shellfish Farming ,Index Description,2022 NAICS,Yes
"Hatcheries, shellfish",Shellfish Farming ,Index Description,2022 NAICS,Yes
"Mollusk production, farm raising",Shellfish Farming ,Index Description,2022 NAICS,Yes
"Mussel production, farm raising",Shellfish Farming ,Index Description,2022 NAICS,Yes
"Oyster production, farm raising",Shellfish Farming ,Index Description,2022 NAICS,Yes
Shellfish hatcheries,Shellfish Farming ,Index Description,2022 NAICS,Yes
"Shrimp production, farm raising",Shellfish Farming ,Index Description,2022 NAICS,Yes
Algae farming,Other Aquaculture ,Index Description,2022 NAICS,Yes
"Alligator production, farm raising",Other Aquaculture ,Index Description,2022 NAICS,Yes
"Animal aquaculture (except finfish, shellfish)",Other Aquaculture ,Index Description,2022 NAICS,Yes
"Frog production, farm raising",Other Aquaculture ,Index Description,2022 NAICS,Yes
Plant aquaculture,Other Aquaculture ,Index Description,2022 NAICS,Yes
Sea plant agriculture,Other Aquaculture ,Index Description,2022 NAICS,Yes
Seaweed farming,Other Aquaculture ,Index Description,2022 NAICS,Yes
"Turtle production, farm raising",Other Aquaculture ,Index Description,2022 NAICS,Yes
Bee pollen collection,Apiculture,Index Description,2022 NAICS,Yes
"Bee production (i.e., apiculture)",Apiculture,Index Description,2022 NAICS,Yes
Beeswax production,Apiculture,Index Description,2022 NAICS,Yes
Honey bee production,Apiculture,Index Description,2022 NAICS,Yes
"Propolis production, bees",Apiculture,Index Description,2022 NAICS,Yes
Queen bee production,Apiculture,Index Description,2022 NAICS,Yes
"Royal jelly production, bees",Apiculture,Index Description,2022 NAICS,Yes
Burro production,Horses and Other Equine Production,Index Description,2022 NAICS,Yes
Donkey production,Horses and Other Equine Production,Index Description,2022 NAICS,Yes
Horse (including thoroughbreds) production,Horses and Other Equine Production,Index Description,2022 NAICS,Yes
Mule production,Horses and Other Equine Production,Index Description,2022 NAICS,Yes
Pony production,Horses and Other Equine Production,Index Description,2022 NAICS,Yes
Chinchilla production,Fur-Bearing Animal and Rabbit Production,Index Description,2022 NAICS,Yes
Fox production,Fur-Bearing Animal and Rabbit Production,Index Description,2022 NAICS,Yes
Fur-bearing animal production,Fur-Bearing Animal and Rabbit Production,Index Description,2022 NAICS,Yes
Mink production,Fur-Bearing Animal and Rabbit Production,Index Description,2022 NAICS,Yes
Rabbit production,Fur-Bearing Animal and Rabbit Production,Index Description,2022 NAICS,Yes
Alpaca production,All Other Animal Production ,Index Description,2022 NAICS,Yes
"Aviaries (i.e., raising birds for sale)",All Other Animal Production ,Index Description,2022 NAICS,Yes
"Bird production (e.g., canaries, love birds, parakeets, parrots)",All Other Animal Production ,Index Description,2022 NAICS,Yes
Bison production,All Other Animal Production ,Index Description,2022 NAICS,Yes
Breeding of butterflies,All Other Animal Production ,Index Description,2022 NAICS,Yes
"Breeding of pets (e.g., birds, cats, dogs)",All Other Animal Production ,Index Description,2022 NAICS,Yes
Buffalo production,All Other Animal Production ,Index Description,2022 NAICS,Yes
Cat production,All Other Animal Production ,Index Description,2022 NAICS,Yes
"Combination livestock farming (except dairy, poultry)",All Other Animal Production ,Index Description,2022 NAICS,Yes
"Companion animals production (e.g., cats, dogs, parakeets, parrots)",All Other Animal Production ,Index Description,2022 NAICS,Yes
Cricket production,All Other Animal Production ,Index Description,2022 NAICS,Yes
Deer production,All Other Animal Production ,Index Description,2022 NAICS,Yes
Dog production,All Other Animal Production ,Index Description,2022 NAICS,Yes
Earthworm hatcheries,All Other Animal Production ,Index Description,2022 NAICS,Yes
Elk production,All Other Animal Production ,Index Description,2022 NAICS,Yes
General combination animal farming,All Other Animal Production ,Index Description,2022 NAICS,Yes
"Kennels, breeding and raising stock for sale",All Other Animal Production ,Index Description,2022 NAICS,Yes
"Laboratory animal production (e.g., guinea pigs, mice, rats)",All Other Animal Production ,Index Description,2022 NAICS,Yes
Llama production,All Other Animal Production ,Index Description,2022 NAICS,Yes
"Raising swans, peacocks, flamingos, or other adornment birds",All Other Animal Production ,Index Description,2022 NAICS,Yes
Rattlesnake production,All Other Animal Production ,Index Description,2022 NAICS,Yes
Worm production,All Other Animal Production ,Index Description,2022 NAICS,Yes
Timber tract operations,Timber Tract Operations,Index Description,2022 NAICS,Yes
Aromatic wood gathering,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Balsam needles gathering,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Bark gathering,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
"Cherry gum, gathering",Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
"Chestnut gum, gathering",Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
"Forest nurseries for reforestation, growing trees",Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
"Gathering of forest products (e.g., barks, gums, needles, seeds)",Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
"Gathering, extracting, and selling tree seeds",Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Ginseng gathering,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
"Gum (i.e., forest product) gathering",Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Harvesting berries or nuts from native and non-cultivated plants,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Hemlock gum gathering,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
"Huckleberry greens, gathering of",Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Moss gathering,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Nurseries for reforestation growing trees,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Pine gum extracting,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Spanish moss gathering,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Sphagnum moss gathering,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Spruce gum gathering,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Teaberries gathering,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Tree seed extracting,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Tree seed gathering,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Tree seed growing for reforestation,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Truffles gathering,Forest Nurseries and Gathering of Forest Products ,Index Description,2022 NAICS,Yes
Cutting and transporting timber,Logging ,Index Description,2022 NAICS,Yes
Cutting timber,Logging ,Index Description,2022 NAICS,Yes
Log harvesting,Logging ,Index Description,2022 NAICS,Yes
Logging,Logging ,Index Description,2022 NAICS,Yes
Pulpwood logging camps,Logging ,Index Description,2022 NAICS,Yes
"Rails, rough wood, manufacturing",Logging ,Index Description,2022 NAICS,Yes
Stump removing in the field,Logging ,Index Description,2022 NAICS,Yes
Timber piling,Logging ,Index Description,2022 NAICS,Yes
Timber pole cutting,Logging ,Index Description,2022 NAICS,Yes
Tree chipping in the field,Logging ,Index Description,2022 NAICS,Yes
Wood chipping in the field,Logging ,Index Description,2022 NAICS,Yes
Anchovy fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Bluefish fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Cod catching,Finfish Fishing ,Index Description,2022 NAICS,Yes
Cod fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Croaker fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Dolphin fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Eel fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
"Finfish fishing (e.g., flounder, salmon, trout)",Finfish Fishing ,Index Description,2022 NAICS,Yes
"Fisheries, finfish",Finfish Fishing ,Index Description,2022 NAICS,Yes
Flounder fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Grouper fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Haddock fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Hake fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Halibut fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Herring fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Lingcod fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Mackerel fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Mahimahi fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Menhaden fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Mullet fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Perch fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Pilchard fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
Pollock fishing,Finfish Fishing ,Index Description,2022 NAICS,Yes
